wind_code,name,industry,in_index_50,in_index_300,in_index_500,in_index_1000
688333.SH,铂力特,工业,0,0,0,1
688336.SH,三生国健,医疗保健,0,0,1,0
688337.SH,普源精电,信息技术,0,0,0,1
688343.SH,云天励飞-U,信息技术,0,0,0,1
688347.SH,华虹公司,信息技术,0,0,1,0
688348.SH,昱能科技,工业,0,0,0,1
688349.SH,三一重能,工业,0,0,1,0
688351.SH,微电生理,医疗保健,0,0,0,1
688352.SH,颀中科技,信息技术,0,0,0,1
688361.SH,中科飞测,信息技术,0,0,1,0
688362.SH,甬矽电子,信息技术,0,0,0,1
688363.SH,华熙生物,医疗保健,0,0,1,0
688372.SH,伟测科技,信息技术,0,0,0,1
688375.SH,国博电子,工业,0,0,1,0
688380.SH,中微半导,信息技术,0,0,0,1
688382.SH,益方生物-U,医疗保健,0,0,0,1
688385.SH,复旦微电,信息技术,0,0,1,0
688387.SH,信科移动-U,信息技术,0,0,1,0
688390.SH,固德威,工业,0,0,0,1
688396.SH,华润微,信息技术,0,1,0,0
688400.SH,凌云光,信息技术,0,0,0,1
688403.SH,汇成股份,信息技术,0,0,0,1
688408.SH,中信博,工业,0,0,0,1
688409.SH,富创精密,信息技术,0,0,0,1
688425.SH,铁建重工,工业,0,0,1,0
688432.SH,有研硅,信息技术,0,0,0,1
688433.SH,华曙高科,工业,0,0,0,1
688439.SH,振华风光,信息技术,0,0,0,1
688443.SH,智翔金泰-U,医疗保健,0,0,0,1
688469.SH,芯联集成-U,信息技术,0,0,1,0
688472.SH,阿特斯,工业,0,1,0,0
688475.SH,萤石网络,可选消费,0,0,1,0
688484.SH,南芯科技,信息技术,0,0,0,1
688486.SH,龙迅股份,信息技术,0,0,0,1
688498.SH,源杰科技,信息技术,0,0,0,1
688502.SH,茂莱光学,信息技术,0,0,0,1
688503.SH,聚和材料,工业,0,0,0,1
688506.SH,百利天恒,医疗保健,0,1,0,0
688515.SH,裕太微-U,信息技术,0,0,0,1
688516.SH,奥特维,工业,0,0,0,1
688519.SH,南亚新材,信息技术,0,0,0,1
688520.SH,神州细胞,医疗保健,0,0,1,0
688522.SH,纳睿雷达,工业,0,0,0,1
688523.SH,航天环宇,工业,0,0,0,1
688525.SH,佰维存储,信息技术,0,0,1,0
688536.SH,思瑞浦,信息技术,0,0,0,1
688538.SH,和辉光电-U,信息技术,0,0,1,0
688543.SH,国科军工,工业,0,0,0,1
688548.SH,广钢气体,材料,0,0,0,1
688549.SH,中巨芯-U,信息技术,0,0,0,1
688552.SH,航天南湖,工业,0,0,0,1
688559.SH,海目星,工业,0,0,0,1
688561.SH,奇安信-U,信息技术,0,0,1,0
688563.SH,航材股份,工业,0,0,1,0
688567.SH,孚能科技,工业,0,0,0,1
688568.SH,中科星图,信息技术,0,0,1,0
688575.SH,亚辉龙,医疗保健,0,0,0,1
688578.SH,艾力斯,医疗保健,0,0,1,0
688582.SH,芯动联科,信息技术,0,0,1,0
688584.SH,上海合晶,信息技术,0,0,0,1
688586.SH,江航装备,工业,0,0,0,1
688591.SH,泰凌微,信息技术,0,0,0,1
688596.SH,正帆科技,工业,0,0,0,1
688599.SH,天合光能,工业,0,0,1,0
688608.SH,恒玄科技,信息技术,0,0,1,0
688612.SH,威迈斯,可选消费,0,0,0,1
688615.SH,合合信息,信息技术,0,0,1,0
688617.SH,惠泰医疗,医疗保健,0,0,1,0
688629.SH,华丰科技,信息技术,0,0,1,0
688630.SH,芯碁微装,信息技术,0,0,0,1
688631.SH,莱斯信息,信息技术,0,0,0,1
688639.SH,华恒生物,医疗保健,0,0,0,1
688652.SH,京仪装备,信息技术,0,0,0,1
688658.SH,悦康药业,医疗保健,0,0,0,1
688660.SH,电气风电,工业,0,0,0,1
688676.SH,金盘科技,工业,0,0,1,0
688686.SH,奥普特,信息技术,0,0,0,1
688690.SH,纳微科技,医疗保健,0,0,0,1
688692.SH,达梦数据,信息技术,0,0,1,0
688696.SH,极米科技,信息技术,0,0,0,1
688698.SH,伟创电气,工业,0,0,0,1
688700.SH,东威科技,工业,0,0,0,1
688702.SH,盛科通信-U,信息技术,0,0,1,0
688709.SH,成都华微,信息技术,0,0,1,0
688717.SH,艾罗能源,工业,0,0,0,1
688726.SH,拉普拉斯,工业,0,0,0,1
688728.SH,格科微,信息技术,0,0,1,0
688739.SH,成大生物,医疗保健,0,0,0,1
688766.SH,普冉股份,信息技术,0,0,0,1
688772.SH,珠海冠宇,信息技术,0,0,1,0
688776.SH,国光电气,信息技术,0,0,0,1
688777.SH,中控技术,信息技术,0,0,1,0
688778.SH,厦钨新能,材料,0,0,1,0
688779.SH,五矿新能,材料,0,0,0,1
688789.SH,宏华数科,工业,0,0,0,1
688798.SH,艾为电子,信息技术,0,0,0,1
688800.SH,瑞可达,信息技术,0,0,0,1
688819.SH,天能股份,工业,0,0,1,0
688981.SH,中芯国际,信息技术,1,1,0,0
689009.SH,九号公司-WD,可选消费,0,0,1,0
